ID Birthplace,Birthplace,ID Year,Year,ID Nativity,Nativity,Country Code,Total Population,Geography,ID Geography
235,"Saudi Arabia",2017,"2017",2,"Foreign born","SAU",5793,"Florida","04000US12"
137,"Switzerland",2017,"2017",2,"Foreign born","CHE",3906,"Florida","04000US12"
400,"Algeria",2017,"2017",2,"Foreign born","DZA",1055,"Florida","04000US12"
236,"Singapore",2017,"2017",2,"Foreign born","SGP",1083,"Florida","04000US12"
399,"Americas, not specified",2017,"2017",2,"Foreign born",,2209,"Florida","04000US12"
238,"Sri Lanka",2017,"2017",2,"Foreign born","LKA",3777,"Florida","04000US12"
374,"South America",2017,"2017",2,"Foreign born",,769,"Florida","04000US12"
239,"Syria",2017,"2017",2,"Foreign born","SYR",2962,"Florida","04000US12"
373,"Venezuela",2017,"2017",2,"Foreign born","VEN",186899,"Florida","04000US12"
117,"Hungary",2017,"2017",2,"Foreign born","HUN",7360,"Florida","04000US12"
240,"Taiwan",2017,"2017",2,"Foreign born","TWN",8726,"Florida","04000US12"
136,"Sweden",2017,"2017",2,"Foreign born","SWE",3682,"Florida","04000US12"
372,"Uruguay",2017,"2017",2,"Foreign born","URY",12156,"Florida","04000US12"
242,"Thailand",2017,"2017",2,"Foreign born","THA",14235,"Florida","04000US12"
370,"Peru",2017,"2017",2,"Foreign born","PER",94572,"Florida","04000US12"
243,"Turkey",2017,"2017",2,"Foreign born","TUR",5939,"Florida","04000US12"
369,"Paraguay",2017,"2017",2,"Foreign born","PRY",2817,"Florida","04000US12"
245,"United Arab Emirates",2017,"2017",2,"Foreign born","ARE",1334,"Florida","04000US12"
368,"Guyana",2017,"2017",2,"Foreign born","GUY",30655,"Florida","04000US12"
118,"Iceland",2017,"2017",2,"Foreign born","ISL",98,"Florida","04000US12"
246,"Uzbekistan",2017,"2017",2,"Foreign born","UZB",1677,"Florida","04000US12"
134,"Spain",2017,"2017",2,"Foreign born","ESP",17572,"Florida","04000US12"
365,"Ecuador",2017,"2017",2,"Foreign born","ECU",51240,"Florida","04000US12"
247,"Vietnam",2017,"2017",2,"Foreign born","VNM",52778,"Florida","04000US12"
364,"Colombia",2017,"2017",2,"Foreign born","COL",274220,"Florida","04000US12"
363,"Chile",2017,"2017",2,"Foreign born","CHL",21167,"Florida","04000US12"
249,"Asia",2017,"2017",2,"Foreign born",,1461,"Florida","04000US12"
362,"Brazil",2017,"2017",2,"Foreign born","BRA",114476,"Florida","04000US12"
119,"Ireland",2017,"2017",2,"Foreign born","IRL",8181,"Florida","04000US12"
253,"South Central Asia, not specified",2017,"2017",2,"Foreign born",,228,"Florida","04000US12"
132,"Romania",2017,"2017",2,"Foreign born","ROU",12870,"Florida","04000US12"
361,"Bolivia",2017,"2017",2,"Foreign born","BOL",11892,"Florida","04000US12"
254,"Other Asia, not specified",2017,"2017",2,"Foreign born",,3099,"Florida","04000US12"
360,"Argentina",2017,"2017",2,"Foreign born","ARG",57294,"Florida","04000US12"
300,"Bermuda",2017,"2017",2,"Foreign born","BMU",1271,"Florida","04000US12"
344,"Caribbean, Not Specified",2017,"2017",2,"Foreign born",,8091,"Florida","04000US12"
301,"Canada",2017,"2017",2,"Foreign born","CAN",112376,"Florida","04000US12"
343,"West Indies",2017,"2017",2,"Foreign born",,2397,"Florida","04000US12"
120,"Italy",2017,"2017",2,"Foreign born","ITA",30565,"Florida","04000US12"
303,"Mexico",2017,"2017",2,"Foreign born","MEX",263381,"Florida","04000US12"
130,"Azores Islands",2017,"2017",2,"Foreign born",,2471,"Florida","04000US12"
341,"Trinidad & Tobago",2017,"2017",2,"Foreign born","TTO",48888,"Florida","04000US12"
310,"Belize",2017,"2017",2,"Foreign born","BLZ",3618,"Florida","04000US12"
340,"St Vincent & the Grenadines",2017,"2017",2,"Foreign born","VCT",2700,"Florida","04000US12"
311,"Costa Rica",2017,"2017",2,"Foreign born","CRI",13721,"Florida","04000US12"
339,"St Lucia",2017,"2017",2,"Foreign born","LCA",3862,"Florida","04000US12"
312,"El Salvador",2017,"2017",2,"Foreign born","SLV",48985,"Florida","04000US12"
338,"St. Kitts-Nevis",2017,"2017",2,"Foreign born",,2005,"Florida","04000US12"
126,"Netherlands",2017,"2017",2,"Foreign born","NLD",7944,"Florida","04000US12"
333,"Jamaica",2017,"2017",2,"Foreign born","JAM",213410,"Florida","04000US12"
313,"Guatemala",2017,"2017",2,"Foreign born","GTM",83594,"Florida","04000US12"
129,"Portugal",2017,"2017",2,"Foreign born","PRT",7990,"Florida","04000US12"
332,"Haiti",2017,"2017",2,"Foreign born","HTI",353866,"Florida","04000US12"
314,"Honduras",2017,"2017",2,"Foreign born","HND",105674,"Florida","04000US12"
330,"Grenada",2017,"2017",2,"Foreign born","GRD",4376,"Florida","04000US12"
315,"Nicaragua",2017,"2017",2,"Foreign born","NIC",109799,"Florida","04000US12"
329,"Dominican Republic",2017,"2017",2,"Foreign born","DOM",137034,"Florida","04000US12"
316,"Panama",2017,"2017",2,"Foreign born","PAN",21612,"Florida","04000US12"
127,"Norway",2017,"2017",2,"Foreign born","NOR",1815,"Florida","04000US12"
328,"Dominica",2017,"2017",2,"Foreign born","DMA",7179,"Florida","04000US12"
321,"Antigua & Barbuda",2017,"2017",2,"Foreign born","ATG",1943,"Florida","04000US12"
128,"Poland",2017,"2017",2,"Foreign born","POL",22682,"Florida","04000US12"
327,"Cuba",2017,"2017",2,"Foreign born","CUB",984212,"Florida","04000US12"
323,"Bahamas",2017,"2017",2,"Foreign born","BHS",15456,"Florida","04000US12"
154,"Serbia",2017,"2017",2,"Foreign born","SRB",5791,"Florida","04000US12"
128,"Poland",2016,"2016",2,"Foreign born","POL",22107,"Florida","04000US12"
206,"Cambodia",2016,"2016",2,"Foreign born","KHM",2290,"Florida","04000US12"
416,"Ethiopia",2016,"2016",2,"Foreign born","ETH",3557,"Florida","04000US12"
226,"Malaysia",2016,"2016",2,"Foreign born","MYS",1672,"Florida","04000US12"
164,"Ukraine",2016,"2016",2,"Foreign born","UKR",16980,"Florida","04000US12"
554,"Other U.S. Island Areas, Oceania, Not Specified, or at Sea",2016,"2016",2,"Foreign born",,152,"Florida","04000US12"
464,"Northern Africa, not specified",2016,"2016",2,"Foreign born",,732,"Florida","04000US12"
453,"Tanzania",2016,"2016",2,"Foreign born","TZA",1046,"Florida","04000US12"
414,"Egypt",2016,"2016",2,"Foreign born","EGY",16093,"Florida","04000US12"
229,"Nepal",2016,"2016",2,"Foreign born","NPL",1117,"Florida","04000US12"
207,"China",2016,"2016",2,"Foreign born","CHN",52810,"Florida","04000US12"
138,"United Kingdom, not specified",2016,"2016",2,"Foreign born","GBR",33779,"Florida","04000US12"
508,"Fiji",2016,"2016",2,"Foreign born","FJI",403,"Florida","04000US12"
412,"Congo",2016,"2016",2,"Foreign born","COG",408,"Florida","04000US12"
231,"Pakistan",2016,"2016",2,"Foreign born","PAK",13995,"Florida","04000US12"
148,"Czech Republic",2016,"2016",2,"Foreign born","CZE",5612,"Florida","04000US12"
463,"Eastern Africa, not specified",2016,"2016",2,"Foreign born",,2992,"Florida","04000US12"
408,"Cabo Verde",2016,"2016",2,"Foreign born","CPV",1109,"Florida","04000US12"
116,"Greece",2016,"2016",2,"Foreign born","GRC",10695,"Florida","04000US12"
233,"Philippines",2016,"2016",2,"Foreign born","PHL",77064,"Florida","04000US12"
451,"Sudan",2016,"2016",2,"Foreign born","SDN",1136,"Florida","04000US12"
208,"Cyprus",2016,"2016",2,"Foreign born","CYP",932,"Florida","04000US12"
407,"Cameroon",2016,"2016",2,"Foreign born","CMR",1152,"Florida","04000US12"
165,"USSR",2016,"2016",2,"Foreign born",,2654,"Florida","04000US12"
235,"Saudi Arabia",2016,"2016",2,"Foreign born","SAU",5138,"Florida","04000US12"
449,"South Africa",2016,"2016",2,"Foreign born","ZAF",12049,"Florida","04000US12"
209,"Hong Kong",2016,"2016",2,"Foreign born","HKG",5051,"Florida","04000US12"
160,"Belarus",2016,"2016",2,"Foreign born","BLR",3598,"Florida","04000US12"
400,"Algeria",2016,"2016",2,"Foreign born","DZA",659,"Florida","04000US12"
236,"Singapore",2016,"2016",2,"Foreign born","SGP",586,"Florida","04000US12"
106,"Denmark",2016,"2016",2,"Foreign born","DNK",3046,"Florida","04000US12"
137,"Switzerland",2016,"2016",2,"Foreign born","CHE",3613,"Florida","04000US12"
515,"New Zealand",2016,"2016",2,"Foreign born","NZL",1324,"Florida","04000US12"
399,"Americas, not specified",2016,"2016",2,"Foreign born",,1423,"Florida","04000US12"
238,"Sri Lanka",2016,"2016",2,"Foreign born","LKA",1589,"Florida","04000US12"
102,"Austria",2016,"2016",2,"Foreign born","AUT",3846,"Florida","04000US12"
210,"India",2016,"2016",2,"Foreign born","IND",91640,"Florida","04000US12"
374,"South America",2016,"2016",2,"Foreign born",,1895,"Florida","04000US12"
117,"Hungary",2016,"2016",2,"Foreign born","HUN",8770,"Florida","04000US12"
239,"Syria",2016,"2016",2,"Foreign born","SYR",3364,"Florida","04000US12"
150,"Bosnia and Herzegovina",2016,"2016",2,"Foreign born","BIH",4414,"Florida","04000US12"
523,"Tonga",2016,"2016",2,"Foreign born","TON",78,"Florida","04000US12"
373,"Venezuela",2016,"2016",2,"Foreign born","VEN",166700,"Florida","04000US12"
447,"Sierra Leone",2016,"2016",2,"Foreign born","SLE",297,"Florida","04000US12"
240,"Taiwan",2016,"2016",2,"Foreign born","TWN",9854,"Florida","04000US12"
501,"Australia",2016,"2016",2,"Foreign born","AUS",4920,"Florida","04000US12"
211,"Indonesia",2016,"2016",2,"Foreign born","IDN",1921,"Florida","04000US12"
462,"Africa",2016,"2016",2,"Foreign born",,3613,"Florida","04000US12"
372,"Uruguay",2016,"2016",2,"Foreign born","URY",9621,"Florida","04000US12"
242,"Thailand",2016,"2016",2,"Foreign born","THA",12399,"Florida","04000US12"
161,"Georgia (country)",2016,"2016",2,"Foreign born","GEO",685,"Florida","04000US12"
136,"Sweden",2016,"2016",2,"Foreign born","SWE",4673,"Florida","04000US12"
444,"Senegal",2016,"2016",2,"Foreign born","SEN",181,"Florida","04000US12"
370,"Peru",2016,"2016",2,"Foreign born","PER",73853,"Florida","04000US12"
243,"Turkey",2016,"2016",2,"Foreign born","TUR",11430,"Florida","04000US12"
168,"Montenegro",2016,"2016",2,"Foreign born","MNE",368,"Florida","04000US12"
212,"Iran",2016,"2016",2,"Foreign born","IRN",9222,"Florida","04000US12"
369,"Paraguay",2016,"2016",2,"Foreign born","PRY",1444,"Florida","04000US12"
118,"Iceland",2016,"2016",2,"Foreign born","ISL",494,"Florida","04000US12"
245,"United Arab Emirates",2016,"2016",2,"Foreign born","ARE",643,"Florida","04000US12"
158,"Armenia",2016,"2016",2,"Foreign born","ARM",1693,"Florida","04000US12"
147,"Yugoslavia",2016,"2016",2,"Foreign born",,2276,"Florida","04000US12"
368,"Guyana",2016,"2016",2,"Foreign born","GUY",32260,"Florida","04000US12"
440,"Nigeria",2016,"2016",2,"Foreign born","NGA",8095,"Florida","04000US12"
246,"Uzbekistan",2016,"2016",2,"Foreign born","UZB",1543,"Florida","04000US12"
108,"Finland",2016,"2016",2,"Foreign born","FIN",2701,"Florida","04000US12"
213,"Iraq",2016,"2016",2,"Foreign born","IRQ",4744,"Florida","04000US12"
461,"Zimbabwe",2016,"2016",2,"Foreign born","ZWE",2369,"Florida","04000US12"
365,"Ecuador",2016,"2016",2,"Foreign born","ECU",50402,"Florida","04000US12"
247,"Vietnam",2016,"2016",2,"Foreign born","VNM",53314,"Florida","04000US12"
104,"Bulgaria",2016,"2016",2,"Foreign born","BGR",6721,"Florida","04000US12"
134,"Spain",2016,"2016",2,"Foreign born","ESP",20458,"Florida","04000US12"
436,"Morocco",2016,"2016",2,"Foreign born","MAR",10394,"Florida","04000US12"
364,"Colombia",2016,"2016",2,"Foreign born","COL",241378,"Florida","04000US12"
248,"Yemen",2016,"2016",2,"Foreign born","YEM",160,"Florida","04000US12"
100,"Albania",2016,"2016",2,"Foreign born","ALB",12501,"Florida","04000US12"
363,"Chile",2016,"2016",2,"Foreign born","CHL",17999,"Florida","04000US12"
119,"Ireland",2016,"2016",2,"Foreign born","IRL",9039,"Florida","04000US12"
249,"Asia",2016,"2016",2,"Foreign born",,1912,"Florida","04000US12"
214,"Israel",2016,"2016",2,"Foreign born","ISR",17491,"Florida","04000US12"
169,"Other Europe, not specified",2016,"2016",2,"Foreign born",,3937,"Florida","04000US12"
362,"Brazil",2016,"2016",2,"Foreign born","BRA",83535,"Florida","04000US12"
152,"Macedonia",2016,"2016",2,"Foreign born","MKD",1837,"Florida","04000US12"
253,"South Central Asia, not specified",2016,"2016",2,"Foreign born",,293,"Florida","04000US12"
430,"Libya",2016,"2016",2,"Foreign born","LBY",1022,"Florida","04000US12"
154,"Serbia",2016,"2016",2,"Foreign born","SRB",3832,"Florida","04000US12"
215,"Japan",2016,"2016",2,"Foreign born","JPN",8500,"Florida","04000US12"
361,"Bolivia",2016,"2016",2,"Foreign born","BOL",14080,"Florida","04000US12"
254,"Other Asia, not specified",2016,"2016",2,"Foreign born",,2034,"Florida","04000US12"
460,"Zambia",2016,"2016",2,"Foreign born","ZMB",219,"Florida","04000US12"
132,"Romania",2016,"2016",2,"Foreign born","ROU",12356,"Florida","04000US12"
162,"Moldova",2016,"2016",2,"Foreign born","MDA",1552,"Florida","04000US12"
360,"Argentina",2016,"2016",2,"Foreign born","ARG",59759,"Florida","04000US12"
300,"Bermuda",2016,"2016",2,"Foreign born","BMU",1017,"Florida","04000US12"
429,"Liberia",2016,"2016",2,"Foreign born","LBR",614,"Florida","04000US12"
200,"Afghanistan",2016,"2016",2,"Foreign born","AFG",2329,"Florida","04000US12"
344,"Caribbean, Not Specified",2016,"2016",2,"Foreign born",,10505,"Florida","04000US12"
120,"Italy",2016,"2016",2,"Foreign born","ITA",29763,"Florida","04000US12"
301,"Canada",2016,"2016",2,"Foreign born","CAN",109007,"Florida","04000US12"
216,"Jordan",2016,"2016",2,"Foreign born","JOR",2215,"Florida","04000US12"
512,"Micronesia",2016,"2016",2,"Foreign born","KSM",657,"Florida","04000US12"
343,"West Indies",2016,"2016",2,"Foreign born",,3889,"Florida","04000US12"
149,"Slovakia",2016,"2016",2,"Foreign born","SVK",1343,"Florida","04000US12"
303,"Mexico",2016,"2016",2,"Foreign born","MEX",267071,"Florida","04000US12"
427,"Kenya",2016,"2016",2,"Foreign born","KEN",2065,"Florida","04000US12"
109,"France",2016,"2016",2,"Foreign born","FRA",19856,"Florida","04000US12"
217,"Korea",2016,"2016",2,"Foreign born",,23228,"Florida","04000US12"
341,"Trinidad & Tobago",2016,"2016",2,"Foreign born","TTO",52563,"Florida","04000US12"
310,"Belize",2016,"2016",2,"Foreign born","BLZ",4148,"Florida","04000US12"
151,"Croatia",2016,"2016",2,"Foreign born","HRV",943,"Florida","04000US12"
130,"Azores Islands",2016,"2016",2,"Foreign born",,903,"Florida","04000US12"
140,"Scotland",2016,"2016",2,"Foreign born",,6779,"Florida","04000US12"
340,"St Vincent & the Grenadines",2016,"2016",2,"Foreign born","VCT",1827,"Florida","04000US12"
311,"Costa Rica",2016,"2016",2,"Foreign born","CRI",15565,"Florida","04000US12"
459,"Democratic Republic of Congo (Zaire)",2016,"2016",2,"Foreign born","COD",702,"Florida","04000US12"
202,"Bangladesh",2016,"2016",2,"Foreign born","BGD",14135,"Florida","04000US12"
339,"St Lucia",2016,"2016",2,"Foreign born","LCA",2632,"Florida","04000US12"
126,"Netherlands",2016,"2016",2,"Foreign born","NLD",6734,"Florida","04000US12"
312,"El Salvador",2016,"2016",2,"Foreign born","SLV",51235,"Florida","04000US12"
218,"Kazakhstan",2016,"2016",2,"Foreign born","KAZ",2120,"Florida","04000US12"
159,"Azerbaijan",2016,"2016",2,"Foreign born","AZE",1597,"Florida","04000US12"
423,"Guinea",2016,"2016",2,"Foreign born","GIN",476,"Florida","04000US12"
468,"Other Africa, not specified",2016,"2016",2,"Foreign born",,907,"Florida","04000US12"
313,"Guatemala",2016,"2016",2,"Foreign born","GTM",79583,"Florida","04000US12"
163,"Russia",2016,"2016",2,"Foreign born","RUS",25395,"Florida","04000US12"
457,"Uganda",2016,"2016",2,"Foreign born","UGA",1466,"Florida","04000US12"
333,"Jamaica",2016,"2016",2,"Foreign born","JAM",219199,"Florida","04000US12"
421,"Ghana",2016,"2016",2,"Foreign born","GHA",2916,"Florida","04000US12"
314,"Honduras",2016,"2016",2,"Foreign born","HND",119482,"Florida","04000US12"
222,"Kuwait",2016,"2016",2,"Foreign born","KWT",2829,"Florida","04000US12"
129,"Portugal",2016,"2016",2,"Foreign born","PRT",8757,"Florida","04000US12"
332,"Haiti",2016,"2016",2,"Foreign born","HTI",315972,"Florida","04000US12"
157,"Lithuania",2016,"2016",2,"Foreign born","LTU",2383,"Florida","04000US12"
315,"Nicaragua",2016,"2016",2,"Foreign born","NIC",101445,"Florida","04000US12"
205,"Myanmar",2016,"2016",2,"Foreign born","MMR",5505,"Florida","04000US12"
330,"Grenada",2016,"2016",2,"Foreign born","GRD",1667,"Florida","04000US12"
127,"Norway",2016,"2016",2,"Foreign born","NOR",1800,"Florida","04000US12"
156,"Latvia",2016,"2016",2,"Foreign born","LVA",1325,"Florida","04000US12"
316,"Panama",2016,"2016",2,"Foreign born","PAN",18485,"Florida","04000US12"
420,"Gambia",2016,"2016",2,"Foreign born","GMB",323,"Florida","04000US12"
329,"Dominican Republic",2016,"2016",2,"Foreign born","DOM",119382,"Florida","04000US12"
223,"Laos",2016,"2016",2,"Foreign born","LAO",4957,"Florida","04000US12"
105,"Czechoslovakia",2016,"2016",2,"Foreign born",,2191,"Florida","04000US12"
321,"Antigua & Barbuda",2016,"2016",2,"Foreign born","ATG",2687,"Florida","04000US12"
139,"England",2016,"2016",2,"Foreign born",,45445,"Florida","04000US12"
467,"Western Africa, not specified",2016,"2016",2,"Foreign born",,1209,"Florida","04000US12"
328,"Dominica",2016,"2016",2,"Foreign born","DMA",7541,"Florida","04000US12"
417,"Eritrea",2016,"2016",2,"Foreign born","ERI",656,"Florida","04000US12"
323,"Bahamas",2016,"2016",2,"Foreign born","BHS",21160,"Florida","04000US12"
224,"Lebanon",2016,"2016",2,"Foreign born","LBN",8002,"Florida","04000US12"
103,"Belgium",2016,"2016",2,"Foreign born","BEL",2692,"Florida","04000US12"
327,"Cuba",2016,"2016",2,"Foreign born","CUB",987224,"Florida","04000US12"
110,"Germany",2016,"2016",2,"Foreign born","DEU",57707,"Florida","04000US12"
324,"Barbados",2016,"2016",2,"Foreign born","BRB",6057,"Florida","04000US12"
417,"Eritrea",2015,"2015",2,"Foreign born","ERI",1485,"Florida","04000US12"
324,"Barbados",2015,"2015",2,"Foreign born","BRB",7360,"Florida","04000US12"
154,"Serbia",2015,"2015",2,"Foreign born","SRB",2711,"Florida","04000US12"
327,"Cuba",2015,"2015",2,"Foreign born","CUB",930639,"Florida","04000US12"
554,"Other U.S. Island Areas, Oceania, Not Specified, or at Sea",2015,"2015",2,"Foreign born",,769,"Florida","04000US12"
323,"Bahamas",2015,"2015",2,"Foreign born","BHS",20754,"Florida","04000US12"
100,"Albania",2015,"2015",2,"Foreign born","ALB",7621,"Florida","04000US12"
527,"Samoa",2015,"2015",2,"Foreign born","WSM",75,"Florida","04000US12"
328,"Dominica",2015,"2015",2,"Foreign born","DMA",4747,"Florida","04000US12"
156,"Latvia",2015,"2015",2,"Foreign born","LVA",1324,"Florida","04000US12"
321,"Antigua & Barbuda",2015,"2015",2,"Foreign born","ATG",4068,"Florida","04000US12"
157,"Lithuania",2015,"2015",2,"Foreign born","LTU",2675,"Florida","04000US12"
515,"New Zealand",2015,"2015",2,"Foreign born","NZL",2027,"Florida","04000US12"
329,"Dominican Republic",2015,"2015",2,"Foreign born","DOM",120066,"Florida","04000US12"
158,"Armenia",2015,"2015",2,"Foreign born","ARM",685,"Florida","04000US12"
316,"Panama",2015,"2015",2,"Foreign born","PAN",23334,"Florida","04000US12"
159,"Azerbaijan",2015,"2015",2,"Foreign born","AZE",886,"Florida","04000US12"
512,"Micronesia",2015,"2015",2,"Foreign born","KSM",475,"Florida","04000US12"
330,"Grenada",2015,"2015",2,"Foreign born","GRD",2132,"Florida","04000US12"
129,"Portugal",2015,"2015",2,"Foreign born","PRT",8856,"Florida","04000US12"
315,"Nicaragua",2015,"2015",2,"Foreign born","NIC",107312,"Florida","04000US12"
127,"Norway",2015,"2015",2,"Foreign born","NOR",2240,"Florida","04000US12"
152,"Macedonia",2015,"2015",2,"Foreign born","MKD",1259,"Florida","04000US12"
332,"Haiti",2015,"2015",2,"Foreign born","HTI",339909,"Florida","04000US12"
102,"Austria",2015,"2015",2,"Foreign born","AUT",2549,"Florida","04000US12"
314,"Honduras",2015,"2015",2,"Foreign born","HND",92456,"Florida","04000US12"
160,"Belarus",2015,"2015",2,"Foreign born","BLR",1893,"Florida","04000US12"
508,"Fiji",2015,"2015",2,"Foreign born","FJI",94,"Florida","04000US12"
333,"Jamaica",2015,"2015",2,"Foreign born","JAM",205488,"Florida","04000US12"
161,"Georgia (country)",2015,"2015",2,"Foreign born","GEO",724,"Florida","04000US12"
313,"Guatemala",2015,"2015",2,"Foreign born","GTM",79868,"Florida","04000US12"
501,"Australia",2015,"2015",2,"Foreign born","AUS",4062,"Florida","04000US12"
162,"Moldova",2015,"2015",2,"Foreign born","MDA",3143,"Florida","04000US12"
312,"El Salvador",2015,"2015",2,"Foreign born","SLV",42513,"Florida","04000US12"
163,"Russia",2015,"2015",2,"Foreign born","RUS",24288,"Florida","04000US12"
339,"St Lucia",2015,"2015",2,"Foreign born","LCA",2853,"Florida","04000US12"
468,"Other Africa, not specified",2015,"2015",2,"Foreign born",,510,"Florida","04000US12"
130,"Azores Islands",2015,"2015",2,"Foreign born",,598,"Florida","04000US12"
126,"Netherlands",2015,"2015",2,"Foreign born","NLD",8483,"Florida","04000US12"
103,"Belgium",2015,"2015",2,"Foreign born","BEL",2982,"Florida","04000US12"
340,"St Vincent & the Grenadines",2015,"2015",2,"Foreign born","VCT",1225,"Florida","04000US12"
311,"Costa Rica",2015,"2015",2,"Foreign born","CRI",18440,"Florida","04000US12"
151,"Croatia",2015,"2015",2,"Foreign born","HRV",2520,"Florida","04000US12"
